ORDER_or_GROUP,FAMILY,GENUS,SPECIES,Sex,stage_found,alive,concatcomments,nest_id,Ascosphaera_screened,ASCO_ID,Ascosphaera,wt_mg,Hotel_Type,Hole_Diameter,Replicate,Cell_Position,Study,Country,State,County,Town,lat,lon,last_update,number_of_specimens,id,pcr_asco,Collected_From,species_switch_in_nest,pantrap_site,Location_Code,Landscape.Type
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;17;;;,17,NA,,NA,56.4,wood,6,2,8,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43558,1,260,0,Trap Nest,NA,y,CBM,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;17;;;,17,NA,,NA,53.7,wood,6,2,7,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43558,1,261,0,Trap Nest,NA,y,CBM,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;17;;;,17,1,,NA,56.7,wood,6,2,6,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43558,1,262,0,Trap Nest,NA,y,CBM,N
,,,.,,pupa,no,dead pupa;17;;;,17,1,,NA,47.4,wood,6,2,5,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43447,1,263,0,Trap Nest,NA,y,CBM,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;17;;;,17,1,,NA,65,wood,6,2,4,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43558,1,264,0,Trap Nest,NA,y,CBM,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;17;;;,17,NA,,NA,59.1,wood,6,2,3,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43558,1,265,0,Trap Nest,NA,y,CBM,N
,,,.,,pupa,no,dead/pupa;17;;;,17,1,,NA,42.7,wood,6,2,2,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43447,1,266,0,Trap Nest,NA,y,CBM,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;17;;;,17,1,,NA,62.4,wood,6,2,1,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43558,1,267,0,Trap Nest,NA,y,CBM,N
,,,.,,,no,pollen mass/ no individual;18;;;,18,1,K268Asco_R,A. naganensis,119.2,wood,8,1,5,Osmia across Virginia,USA,, ,Winchester,39.191,-78.165,43033,1,268,1,Trap Nest,NA,n,WTW,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,yes,JF;18;;;,18,1,,NA,53.3,wood,8,1,4,Osmia across Virginia,USA,, ,Winchester,39.191,-78.165,43558,1,269,0,Trap Nest,NA,n,WTW,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,male,adult,yes,JM;18;;;,18,1,,NA,37,wood,8,1,3,Osmia across Virginia,USA,, ,Winchester,39.191,-78.165,43558,1,270,0,Trap Nest,NA,n,WTW,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,male,adult,yes,JM;18;;;,18,1,,NA,42.6,wood,8,1,2,Osmia across Virginia,USA,, ,Winchester,39.191,-78.165,43558,1,271,0,Trap Nest,NA,n,WTW,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,male,adult,yes,JM;18;;;,18,1,,NA,37.2,wood,8,1,1,Osmia across Virginia,USA,, ,Winchester,39.191,-78.165,43558,1,272,0,Trap Nest,NA,n,WTW,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;19;;;,19,1,,NA,62.7,wood,6,3,8,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,273,0,Trap Nest,NA,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;19;;;,19,1,,NA,65.3,wood,6,3,7,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,274,0,Trap Nest,NA,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;19;;;,19,1,,NA,69.9,wood,6,3,6,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,275,0,Trap Nest,NA,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;19;;;,19,1,,NA,58.6,wood,6,3,5,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,276,0,Trap Nest,NA,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM/ v sluggish;19;;;,19,1,,NA,61.7,wood,6,3,4,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,277,0,Trap Nest,NA,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;19;;;,19,1,,NA,65,wood,6,3,3,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,278,0,Trap Nest,NA,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;19;;;,19,1,,NA,58.4,wood,6,3,2,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,279,0,Trap Nest,NA,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;19;;;,19,1,,NA,55,wood,6,3,1,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,280,0,Trap Nest,NA,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;20;;;,20,NA,,NA,91.5,wood,8,3,12,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,281,0,Trap Nest,NA,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,female,adult,yes,JF;20;;;,20,NA,,NA,87.4,wood,8,3,11,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,282,0,Trap Nest,NA,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;20;;;,20,NA,,NA,98.6,wood,8,3,10,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,283,0,Trap Nest,NA,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,female,adult,yes,JF;20;;;,20,NA,,NA,107.6,wood,8,3,9,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,284,0,Trap Nest,NA,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,female,adult,yes,JF;20;;;,20,1,,NA,93.3,wood,8,3,8,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,285,0,Trap Nest,NA,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,female,adult,yes,JF;20;;;,20,NA,,NA,105.9,wood,8,3,7,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,286,0,Trap Nest,NA,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;20;;;,20,NA,,NA,97.7,wood,8,3,6,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,287,0,Trap Nest,NA,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM/ huge;20;;;,20,1,,NA,101.7,wood,8,3,5,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,288,0,Trap Nest,NA,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;20;;;,20,NA,,NA,65.9,wood,8,3,4,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,289,0,Trap Nest,NA,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;20;;;,20,NA,,NA,65.8,wood,8,3,3,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,290,0,Trap Nest,NA,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;20;;;,20,NA,,NA,59.6,wood,8,3,2,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,291,0,Trap Nest,NA,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;20;;;,20,NA,,NA,65.9,wood,8,3,1,Osmia across Virginia,USA,Va.,Fairfax,Alexandria,38.744335,-77.053325,43558,1,292,0,Trap Nest,NA,y,SVN,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,female,adult,yes,JF;21;;;,21,1,,NA,44.8,wood,8,3,10,Osmia across Virginia,USA,Va.,Greene,Stanardsville,38.293871,-78.516525,43558,1,293,0,Trap Nest,NA,y,WCH,A
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;21;;;,21,1,,NA,43.2,wood,8,3,9,Osmia across Virginia,USA,Va.,Greene,Stanardsville,38.293871,-78.516525,43558,1,294,0,Trap Nest,NA,y,WCH,A
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,female,adult,yes,JF/ sluggish;21;;;,21,1,,NA,90.3,wood,8,3,8,Osmia across Virginia,USA,Va.,Greene,Stanardsville,38.293871,-78.516525,43558,1,295,0,Trap Nest,NA,y,WCH,A
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,female,adult,yes,JF/ sluggish;21;;;,21,1,,NA,75.7,wood,8,3,7,Osmia across Virginia,USA,Va.,Greene,Stanardsville,38.293871,-78.516525,43558,1,296,0,Trap Nest,NA,y,WCH,A
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,female,adult,yes,JF;21;;;,21,1,,NA,82.6,wood,8,3,6,Osmia across Virginia,USA,Va.,Greene,Stanardsville,38.293871,-78.516525,43558,1,297,0,Trap Nest,NA,y,WCH,A
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;21;;;,21,1,,NA,53.9,wood,8,3,5,Osmia across Virginia,USA,Va.,Greene,Stanardsville,38.293871,-78.516525,43558,1,298,0,Trap Nest,NA,y,WCH,A
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;21;;;,21,1,,NA,51.7,wood,8,3,4,Osmia across Virginia,USA,Va.,Greene,Stanardsville,38.293871,-78.516525,43558,1,299,0,Trap Nest,NA,y,WCH,A
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;21;;;,21,1,,NA,55.1,wood,8,3,3,Osmia across Virginia,USA,Va.,Greene,Stanardsville,38.293871,-78.516525,43558,1,300,0,Trap Nest,NA,y,WCH,A
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;21;;;,21,1,,NA,59.6,wood,8,3,2,Osmia across Virginia,USA,Va.,Greene,Stanardsville,38.293871,-78.516525,43558,1,301,0,Trap Nest,NA,y,WCH,A
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;21;;;,21,1,,NA,53.7,wood,8,3,1,Osmia across Virginia,USA,Va.,Greene,Stanardsville,38.293871,-78.516525,43558,1,302,0,Trap Nest,NA,y,WCH,A
,,,.,,,,;22;;;,22,NA,,NA,NA,wood,8,2,14,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43447,1,303,0,Trap Nest,NA,y,CBM,N
,,,.,,,,fungal mass? Cadaver?;22;;;,22,NA,,NA,21.2,wood,8,2,13,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43447,1,304,0,Trap Nest,NA,y,CBM,N
,,,.,,,,unidentifiable cadaver/larva?;22;;;,22,1,,A. fusiformis,75.3,wood,8,2,12,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43447,1,305,1,Trap Nest,NA,y,CBM,N
,,,.,,,,empty cocoon; taurus nest;22;;,22,1,,A. fusiformis,0.7,wood,8,2,11,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43447,1,306,1,Trap Nest,NA,y,CBM,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;22;;;,22,1,,NA,20.6,wood,8,2,10,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43558,1,307,0,Trap Nest,NA,y,CBM,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,,,underdeveloped adult/ cadaver;22;;;,22,NA,,NA,5.6,wood,8,2,9,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43558,1,308,0,Trap Nest,NA,y,CBM,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM/ very small;22;;;,22,1,,A. fusiformis,17.2,wood,8,2,8,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43558,1,309,1,Trap Nest,NA,y,CBM,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,female,adult,yes,JF/ very small;22;;;,22,NA,,NA,28.6,wood,8,2,7,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43558,1,310,0,Trap Nest,NA,y,CBM,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;22;;;,22,NA,,NA,44.4,wood,8,2,6,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43558,1,311,0,Trap Nest,NA,y,CBM,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,female,adult,yes,JF;22;;;,22,1,,NA,54.3,wood,8,2,5,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43558,1,312,0,Trap Nest,NA,y,CBM,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;22;;;,22,1,,A. fusiformis,48.3,wood,8,2,4,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43558,1,313,1,Trap Nest,NA,y,CBM,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;22;;;,22,NA,,NA,55.5,wood,8,2,3,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43558,1,314,0,Trap Nest,NA,y,CBM,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;22;;;,22,NA,,NA,57.1,wood,8,2,2,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43558,1,315,0,Trap Nest,NA,y,CBM,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;22;;;,22,NA,,NA,59.5,wood,8,2,1,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43558,1,316,0,Trap Nest,NA,y,CBM,N
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,male,adult,yes,BOB male;23;;;,23,1,,NA,42.3,wood,6,3,8,Osmia across Virginia,USA,, ,Winchester,39.191,-78.165,43558,1,317,0,Trap Nest,NA,n,WTW,D
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,male,adult,yes,BOB male;23;;;,23,1,,NA,48.2,wood,6,3,7,Osmia across Virginia,USA,, ,Winchester,39.191,-78.165,43558,1,318,0,Trap Nest,NA,n,WTW,D
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,male,adult,yes,BOB male;23;;;,23,1,,NA,52.2,wood,6,3,6,Osmia across Virginia,USA,, ,Winchester,39.191,-78.165,43558,1,319,0,Trap Nest,NA,n,WTW,D
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,male,adult,yes,BOB male;23;;;,23,1,,NA,50.4,wood,6,3,5,Osmia across Virginia,USA,, ,Winchester,39.191,-78.165,43558,1,320,0,Trap Nest,NA,n,WTW,D
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,male,adult,yes,BOB male;23;;;,23,1,,NA,50.1,wood,6,3,4,Osmia across Virginia,USA,, ,Winchester,39.191,-78.165,43558,1,321,0,Trap Nest,NA,n,WTW,D
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,male,adult,yes,BOB male;23;;;,23,1,,NA,63.3,wood,6,3,3,Osmia across Virginia,USA,, ,Winchester,39.191,-78.165,43558,1,322,0,Trap Nest,NA,n,WTW,D
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,male,adult,yes,BOB male;23;;;,23,1,,NA,42.8,wood,6,3,2,Osmia across Virginia,USA,, ,Winchester,39.191,-78.165,43558,1,323,0,Trap Nest,NA,n,WTW,D
