station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth,wind_speed_ms,tmpc,sky_oktas
UNV,2024-04-21 22:15:00,-77.85,40.85,378.0,39.6,23.0,51.09,320.0,4.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,36.3,KUNV 220215Z AUTO 32004KT 10SM CLR 04/M05 A3005 RMK AO2 T00421050,,2.057776,4.222222222222223,0
UNV,2024-04-21 22:35:00,-77.85,40.85,378.0,39.4,22.5,50.42,320.0,7.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,33.8,KUNV 220235Z AUTO 32007KT 10SM CLR 04/M05 A3005 RMK AO2 T00411053,,3.601108,4.111111111111111,0
UNV,2024-04-21 22:55:00,-77.85,40.85,378.0,39.4,22.0,49.36,310.0,4.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,36.06,KUNV 220255Z AUTO 31004KT 10SM CLR 04/M05 A3005 RMK AO2 T00411055,,2.057776,4.111111111111111,0
UNV,2024-04-21 23:15:00,-77.85,40.85,378.0,39.2,22.0,49.75,300.0,6.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,34.2,KUNV 220315Z AUTO 30006KT 10SM CLR 04/M06 A3005 RMK AO2 LTG DSNT SE T00401056,,3.086664,4.000000000000002,0
UNV,2024-04-21 23:35:00,-77.85,40.85,378.0,39.2,22.0,49.75,300.0,4.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,35.83,KUNV 220335Z AUTO 30004KT 10SM CLR 04/M05 A3005 RMK AO2 T00401055,,2.057776,4.000000000000002,0
UNV,2024-04-21 23:55:00,-77.85,40.85,378.0,38.3,22.0,51.53,0.0,0.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,38.3,KUNV 220355Z AUTO 00000KT 10SM CLR 04/M05 A3005 RMK AO2 T00351055,,0.0,3.4999999999999982,0
UNV,2024-04-22 00:15:00,-77.85,40.85,378.0,37.6,22.5,54.1,290.0,3.0,0.0,30.06,,10.0,,CLR,,,,,,,,,,,,,,,35.09,KUNV 220415Z AUTO 29003KT 10SM CLR 03/M05 A3006 RMK AO2 T00311053,,1.543332,3.111111111111112,0
UNV,2024-04-22 00:35:00,-77.85,40.85,378.0,38.3,22.0,51.53,290.0,3.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,35.89,KUNV 220435Z AUTO 29003KT 10SM CLR 04/M05 A3005 RMK AO2 T00351055,,1.543332,3.4999999999999982,0
UNV,2024-04-22 00:55:00,-77.85,40.85,378.0,37.6,22.0,52.97,290.0,3.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,35.09,KUNV 220455Z AUTO 29003KT 10SM CLR 03/M05 A3005 RMK AO2 T00311055,,1.543332,3.111111111111112,0
UNV,2024-04-22 01:15:00,-77.85,40.85,378.0,37.4,22.0,53.39,0.0,0.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,37.4,KUNV 220515Z AUTO 00000KT 10SM CLR 03/M05 A3005 RMK AO2 T00301055,,0.0,2.999999999999999,0
UNV,2024-04-22 01:35:00,-77.85,40.85,378.0,37.0,22.0,54.23,290.0,3.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,34.4,KUNV 220535Z AUTO 29003KT 10SM CLR 03/M05 A3005 RMK AO2 T00271055,,1.543332,2.7777777777777777,0
UNV,2024-04-22 01:55:00,-77.85,40.85,378.0,36.5,22.3,56.02,290.0,4.0,0.0,30.04,,10.0,,CLR,,,,,,,,,,,,,,,32.68,KUNV 220555Z AUTO 29004KT 10SM CLR 03/M05 A3004 RMK AO2 T00251054 10062 20025,,2.057776,2.5,0
UNV,2024-04-22 02:15:00,-77.85,40.85,378.0,35.6,22.5,58.54,240.0,4.0,0.0,30.04,,10.0,,CLR,,,,,,,,,,,,,,,31.62,KUNV 220615Z AUTO 24004KT 10SM CLR 02/M05 A3004 RMK AO2 T00201053,,2.057776,2.000000000000001,0
UNV,2024-04-22 02:35:00,-77.85,40.85,378.0,33.8,23.0,64.23,240.0,6.0,0.0,30.04,,10.0,,CLR,,,,,,,,,,,,,,,27.7,KUNV 220635Z AUTO 24006KT 10SM CLR 01/M05 A3004 RMK AO2 T00101050,,3.086664,0.9999999999999984,0
UNV,2024-04-22 02:55:00,-77.85,40.85,378.0,34.7,23.0,61.96,260.0,3.0,0.0,30.04,,10.0,,CLR,,,,,,,,,,,,,,,31.78,KUNV 220655Z AUTO 26003KT 10SM CLR 02/M05 A3004 RMK AO2 T00151050,,1.543332,1.5000000000000016,0
UNV,2024-04-22 03:15:00,-77.85,40.85,378.0,33.0,23.0,66.32,250.0,3.0,0.0,30.04,,10.0,,CLR,,,,,,,,,,,,,,,29.83,KUNV 220715Z AUTO 25003KT 10SM CLR 01/M05 A3004 RMK AO2 T00051050,,1.543332,0.5555555555555556,0
UNV,2024-04-22 03:35:00,-77.85,40.85,378.0,31.6,23.5,71.65,220.0,4.0,0.0,30.04,,10.0,,CLR,,,,,,,,,,,,,,,26.95,KUNV 220735Z AUTO 22004KT 10SM CLR 00/M05 A3004 RMK AO2 T10021047,,2.057776,-0.22222222222222143,0
UNV,2024-04-22 03:55:00,-77.85,40.85,378.0,30.7,23.4,74.0,190.0,4.0,0.0,30.04,,10.0,,CLR,,,,,,,,,,,,,,,25.9,KUNV 220755Z AUTO 19004KT 10SM CLR M01/M05 A3004 RMK AO2 T10071048,,2.057776,-0.7222222222222227,0
UNV,2024-04-22 04:15:00,-77.85,40.85,378.0,31.0,23.4,73.11,200.0,3.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,27.55,KUNV 220815Z AUTO 20003KT 10SM CLR M01/M05 A3005 RMK AO2 T10061048,,1.543332,-0.5555555555555556,0
UNV,2024-04-22 04:35:00,-77.85,40.85,378.0,32.0,23.0,69.04,220.0,4.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,27.42,KUNV 220835Z AUTO 22004KT 10SM CLR 00/M05 A3005 RMK AO2 T10011049,,2.057776,0.0,0
UNV,2024-04-22 04:55:00,-77.85,40.85,378.0,31.6,23.0,70.17,230.0,6.0,0.0,30.06,,10.0,,CLR,,,,,,,,,,,,,,,25.05,KUNV 220855Z AUTO 23006KT 10SM CLR 00/M05 A3006 RMK AO2 T10021050,,3.086664,-0.22222222222222143,0
UNV,2024-04-22 05:15:00,-77.85,40.85,378.0,32.0,23.0,69.04,250.0,6.0,0.0,30.06,,10.0,,CLR,,,,,,,,,,,,,,,25.53,KUNV 220915Z AUTO 25006KT 10SM CLR 00/M05 A3006 RMK AO2 T00011049,,3.086664,0.0,0
UNV,2024-04-22 05:35:00,-77.85,40.85,378.0,32.4,23.4,69.09,0.0,0.0,0.0,30.06,,10.0,,CLR,,,,,,,,,,,,,,,32.4,KUNV 220935Z AUTO 00000KT 10SM CLR 00/M05 A3006 RMK AO2 T00021048,,0.0,0.22222222222222143,0
UNV,2024-04-22 05:53:00,-77.85,40.85,378.0,32.0,23.0,69.04,0.0,0.0,0.0,30.07,,10.0,,CLR,,,,,,,,,,,,,,,32.0,KUNV 220953Z 00000KT 10SM CLR 00/M05 A3007,,0.0,0.0,0
UNV,2024-04-22 06:53:00,-77.85,40.85,378.0,33.8,24.8,69.25,0.0,0.0,0.0,30.08,,10.0,,CLR,,,,,,,,,,,,,,,33.8,KUNV 221053Z 00000KT 10SM CLR 01/M04 A3008,,0.0,0.9999999999999984,0
UNV,2024-04-22 07:53:00,-77.85,40.85,378.0,37.4,24.8,60.04,0.0,0.0,0.0,30.09,,10.0,,CLR,,,,,,,,,,,,,,,37.4,KUNV 221153Z 00000KT 10SM CLR 03/M04 A3009,,0.0,2.999999999999999,0
UNV,2024-04-22 08:53:00,-77.85,40.85,378.0,42.8,28.4,56.48,280.0,6.0,0.0,30.1,,10.0,11.0,CLR,,,,,,,,,,,,,,,38.54,KUNV 221253Z 28006G11KT 10SM CLR 06/M02 A3010,,3.086664,5.999999999999998,0
UNV,2024-04-22 09:53:00,-77.85,40.85,378.0,48.2,30.2,49.53,260.0,7.0,0.0,30.11,,10.0,,CLR,,,,,,,,,,,,,,,44.53,KUNV 221353Z 26007KT 10SM CLR 09/M01 A3011,,3.601108,9.000000000000002,0
UNV,2024-04-22 10:53:00,-77.85,40.85,378.0,50.0,28.4,43.03,270.0,10.0,0.0,30.11,,10.0,,FEW,,,,4500.0,,,,,,,,,,,50.0,KUNV 221453Z 27010KT 10SM FEW045 10/M02 A3011,,5.14444,10.0,2
UNV,2024-04-22 11:53:00,-77.85,40.85,378.0,53.6,23.0,30.11,330.0,7.0,0.0,30.11,,10.0,18.0,CLR,,,,,,,,,,,,,,,53.6,KUNV 221553Z 33007G18KT 300V010 10SM CLR 12/M05 A3011,,3.601108,12.0,0
UNV,2024-04-22 12:53:00,-77.85,40.85,378.0,55.4,23.0,28.2,300.0,14.0,0.0,30.1,,10.0,20.0,FEW,,,,6500.0,,,,,,,,,,,55.4,KUNV 221653Z 30014G20KT 10SM FEW065 13/M05 A3010,,7.202216,13.0,2
UNV,2024-04-22 13:53:00,-77.85,40.85,378.0,57.2,23.0,26.42,330.0,10.0,0.0,30.09,,10.0,,FEW,,,,6500.0,,,,,,,,,,,57.2,KUNV 221753Z 33010KT 300V360 10SM FEW065 14/M05 A3009,,5.14444,14.000000000000002,2
UNV,2024-04-22 14:53:00,-77.85,40.85,378.0,57.2,21.2,24.49,320.0,9.0,0.0,30.07,,10.0,,FEW,,,,7500.0,,,,,,,,,,,57.2,KUNV 221853Z 32009KT 300V360 10SM FEW075 14/M06 A3007,,4.629996,14.000000000000002,2
UNV,2024-04-22 15:53:00,-77.85,40.85,378.0,59.0,21.2,22.95,330.0,10.0,0.0,30.05,,10.0,16.0,FEW,,,,7500.0,,,,,,,,,,,59.0,KUNV 221953Z 33010G16KT 270V030 10SM FEW075 15/M06 A3005,,5.14444,15.0,2
UNV,2024-04-22 16:53:00,-77.85,40.85,378.0,60.8,23.0,23.23,300.0,11.0,0.0,30.04,,10.0,20.0,FEW,,,,7500.0,,,,,,,,,,,60.8,KUNV 222053Z 30011G20KT 10SM FEW075 16/M05 A3004,,5.6588840000000005,16.0,2
UNV,2024-04-22 17:53:00,-77.85,40.85,378.0,59.0,21.2,22.95,310.0,8.0,0.0,30.05,,10.0,15.0,FEW,,,,7500.0,,,,,,,,,,,59.0,KUNV 222153Z 31008G15KT 10SM FEW075 15/M06 A3005,,4.115552,15.0,2
UNV,2024-04-22 18:53:00,-77.85,40.85,378.0,59.0,21.2,22.95,290.0,8.0,0.0,30.05,,10.0,,FEW,,,,7500.0,,,,,,,,,,,59.0,KUNV 222253Z 29008KT 10SM FEW075 15/M06 A3005,,4.115552,15.0,2
UNV,2024-04-22 19:53:00,-77.85,40.85,378.0,55.4,23.0,28.2,280.0,5.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,55.4,KUNV 222353Z 28005KT 10SM CLR 13/M05 A3005,,2.57222,13.0,0
UNV,2024-04-22 20:53:00,-77.85,40.85,378.0,51.8,24.8,34.69,270.0,5.0,0.0,30.07,,10.0,,CLR,,,,,,,,,,,,,,,51.8,KUNV 230053Z 27005KT 10SM CLR 11/M04 A3007,,2.57222,10.999999999999998,0
UNV,2024-04-22 21:53:00,-77.85,40.85,378.0,51.8,23.0,32.17,250.0,5.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,51.8,KUNV 230153Z 25005KT 10SM CLR 11/M05 A3010,,2.57222,10.999999999999998,0
UNV,2024-04-22 22:15:00,-77.85,40.85,378.0,48.4,24.6,39.03,0.0,0.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,48.4,KUNV 230215Z AUTO 00000KT 10SM CLR 09/M04 A3010 RMK AO2 T00911041,,0.0,9.11111111111111,0
UNV,2024-04-22 22:35:00,-77.85,40.85,378.0,47.0,24.8,41.49,180.0,3.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,45.84,KUNV 230235Z AUTO 18003KT 10SM CLR 08/M04 A3010 RMK AO2 T00841040,,1.543332,8.333333333333334,0
UNV,2024-04-22 22:55:00,-77.85,40.85,378.0,46.2,25.5,44.02,190.0,3.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,44.92,KUNV 230255Z AUTO 19003KT 10SM CLR 08/M04 A3010 RMK AO2 T00791036,,1.543332,7.88888888888889,0
UNV,2024-04-22 23:15:00,-77.85,40.85,378.0,45.5,25.7,45.58,190.0,3.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,44.12,KUNV 230315Z AUTO 19003KT 10SM CLR 08/M03 A3010 RMK AO2 T00751035,,1.543332,7.5,0
UNV,2024-04-22 23:35:00,-77.85,40.85,378.0,46.6,24.8,42.12,0.0,0.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,46.6,KUNV 230335Z AUTO 00000KT 10SM CLR 08/M04 A3010 RMK AO2 T00811040,,0.0,8.11111111111111,0
UNV,2024-04-22 23:55:00,-77.85,40.85,378.0,45.7,25.0,43.94,0.0,0.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,45.7,KUNV 230355Z AUTO 00000KT 10SM CLR 08/M04 A3010 RMK AO2 T00761038,,0.0,7.6111111111111125,0
UNV,2024-04-23 00:15:00,-77.85,40.85,378.0,44.8,25.3,46.04,0.0,0.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,44.8,KUNV 230415Z AUTO 00000KT 10SM CLR 07/M04 A3010 RMK AO2 T00711037,,0.0,7.11111111111111,0
UNV,2024-04-23 00:35:00,-77.85,40.85,378.0,46.0,25.0,43.44,0.0,0.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,46.0,KUNV 230435Z AUTO 00000KT 10SM CLR 08/M04 A3010 RMK AO2 T00771038,,0.0,7.777777777777778,0
UNV,2024-04-23 00:55:00,-77.85,40.85,378.0,46.4,25.0,42.79,0.0,0.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,46.4,KUNV 230455Z AUTO 00000KT 10SM CLR 08/M04 A3010 RMK AO2 T00801039,,0.0,8.0,0
UNV,2024-04-23 01:15:00,-77.85,40.85,378.0,44.8,25.5,46.42,190.0,3.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,43.32,KUNV 230515Z AUTO 19003KT 10SM CLR 07/M04 A3010 RMK AO2 T00711036,,1.543332,7.11111111111111,0
UNV,2024-04-23 01:35:00,-77.85,40.85,378.0,45.0,25.7,46.46,0.0,0.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,45.0,KUNV 230535Z AUTO 00000KT 10SM CLR 07/M03 A3010 RMK AO2 T00731035,,0.0,7.222222222222222,0
UNV,2024-04-23 01:55:00,-77.85,40.85,378.0,43.3,26.0,50.19,260.0,3.0,0.0,30.09,,10.0,,CLR,,,,,,,,,,,,,,,41.61,KUNV 230555Z AUTO 26003KT 10SM CLR 06/M03 A3009 RMK AO2 T00631033 10126 20063,,1.543332,6.277777777777776,0
UNV,2024-04-23 02:15:00,-77.85,40.85,378.0,43.5,26.0,49.81,0.0,0.0,0.0,30.08,,10.0,,CLR,,,,,,,,,,,,,,,43.5,KUNV 230615Z AUTO 00000KT 10SM CLR 06/M03 A3008 RMK AO2 T00641034,,0.0,6.388888888888889,0
UNV,2024-04-23 02:35:00,-77.85,40.85,378.0,42.6,26.0,51.56,0.0,0.0,0.0,30.08,,10.0,,CLR,,,,,,,,,,,,,,,42.6,KUNV 230635Z AUTO 00000KT 10SM CLR 06/M03 A3008 RMK AO2 T00591034,,0.0,5.888888888888889,0
UNV,2024-04-23 02:55:00,-77.85,40.85,378.0,42.8,25.3,49.7,0.0,0.0,0.0,30.08,,10.0,,CLR,,,,,,,,,,,,,,,42.8,KUNV 230655Z AUTO 00000KT 10SM CLR 06/M04 A3008 RMK AO2 T00601037,,0.0,5.999999999999998,0
UNV,2024-04-23 03:15:00,-77.85,40.85,378.0,41.0,25.5,53.71,0.0,0.0,0.0,30.08,,10.0,,CLR,,,,,,,,,,,,,,,41.0,KUNV 230715Z AUTO 00000KT 10SM CLR 05/M04 A3008 RMK AO2 T00501036,,0.0,5.0,0
UNV,2024-04-23 03:35:00,-77.85,40.85,378.0,39.2,27.0,61.29,0.0,0.0,0.0,30.09,,10.0,,CLR,,,,,,,,,,,,,,,39.2,KUNV 230735Z AUTO 00000KT 10SM CLR 04/M03 A3009 RMK AO2 T00401027,,0.0,4.000000000000002,0
UNV,2024-04-23 03:55:00,-77.85,40.85,378.0,39.0,27.3,62.54,0.0,0.0,0.0,30.09,,10.0,,CLR,,,,,,,,,,,,,,,39.0,KUNV 230755Z AUTO 00000KT 10SM CLR 04/M03 A3009 RMK AO2 T00391026,,0.0,3.888888888888889,0
UNV,2024-04-23 04:15:00,-77.85,40.85,378.0,40.0,27.5,60.65,0.0,0.0,0.0,30.09,,10.0,,CLR,,,,,,,,,,,,,,,40.0,KUNV 230815Z AUTO 00000KT 10SM CLR 05/M02 A3009 RMK AO2 T00451025,,0.0,4.444444444444445,0
UNV,2024-04-23 04:35:00,-77.85,40.85,378.0,38.7,27.3,63.28,0.0,0.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,38.7,KUNV 230835Z AUTO 00000KT 10SM CLR 04/M03 A3010 RMK AO2 T00371026,,0.0,3.7222222222222237,0
UNV,2024-04-23 04:55:00,-77.85,40.85,378.0,37.6,27.5,66.62,0.0,0.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,37.6,KUNV 230855Z AUTO 00000KT 10SM CLR 03/M02 A3010 RMK AO2 T00311025,,0.0,3.111111111111112,0
UNV,2024-04-23 05:15:00,-77.85,40.85,378.0,35.6,27.5,72.09,0.0,0.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,35.6,KUNV 230915Z AUTO 00000KT 10SM CLR 02/M02 A3010 RMK AO2 T00201025,,0.0,2.000000000000001,0
UNV,2024-04-23 05:35:00,-77.85,40.85,378.0,37.4,27.0,65.77,0.0,0.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,37.4,KUNV 230935Z AUTO 00000KT 10SM CLR 03/M03 A3010 RMK AO2 T00301028,,0.0,2.999999999999999,0
UNV,2024-04-23 05:53:00,-77.85,40.85,378.0,35.6,26.6,69.46,0.0,0.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,35.6,KUNV 230953Z 00000KT 10SM CLR 02/M03 A3010,,0.0,2.000000000000001,0
UNV,2024-04-23 06:53:00,-77.85,40.85,378.0,37.4,26.6,64.7,0.0,0.0,0.0,30.12,,10.0,,CLR,,,,,,,,,,,,,,,37.4,KUNV 231053Z 00000KT 10SM CLR 03/M03 A3012,,0.0,2.999999999999999,0
UNV,2024-04-23 07:53:00,-77.85,40.85,378.0,39.2,30.2,69.88,0.0,0.0,0.0,30.12,,10.0,,CLR,,,,,,,,,,,,,,,39.2,KUNV 231153Z 00000KT 10SM CLR 04/M01 A3012,,0.0,4.000000000000002,0
UNV,2024-04-23 08:53:00,-77.85,40.85,378.0,46.4,32.0,57.0,0.0,0.0,0.0,30.12,,10.0,,CLR,,,,,,,,,,,,,,,46.4,KUNV 231253Z 00000KT 10SM CLR 08/00 A3012,,0.0,8.0,0
UNV,2024-04-23 09:53:00,-77.85,40.85,378.0,53.6,32.0,43.61,210.0,5.0,0.0,30.1,,10.0,,CLR,,,,,,,,,,,,,,,53.6,KUNV 231353Z 21005KT 10SM CLR 12/00 A3010,,2.57222,12.0,0
UNV,2024-04-23 10:53:00,-77.85,40.85,378.0,59.0,30.2,33.35,220.0,14.0,0.0,30.07,,10.0,19.0,CLR,,,,,,,,,,,,,,,59.0,KUNV 231453Z 22014G19KT 10SM CLR 15/M01 A3007,,7.202216,15.0,0
UNV,2024-04-23 11:53:00,-77.85,40.85,378.0,60.8,30.2,31.28,210.0,10.0,0.0,30.03,,10.0,16.0,CLR,,,,,,,,,,,,,,,60.8,KUNV 231553Z 21010G16KT 10SM CLR 16/M01 A3003,,5.14444,16.0,0
UNV,2024-04-23 12:53:00,-77.85,40.85,378.0,62.6,28.4,27.27,190.0,11.0,0.0,29.99,,10.0,18.0,CLR,,,,,,,,,,,,,,,62.6,KUNV 231653Z 19011G18KT 10SM CLR 17/M02 A2999,,5.6588840000000005,17.0,0
UNV,2024-04-23 13:53:00,-77.85,40.85,378.0,64.4,28.4,25.6,220.0,11.0,0.0,29.98,,10.0,20.0,CLR,,,,,,,,,,,,,,,64.4,KUNV 231753Z 22011G20KT 10SM CLR 18/M02 A2998,,5.6588840000000005,18.000000000000004,0
UNV,2024-04-23 14:53:00,-77.85,40.85,378.0,64.4,28.4,25.6,210.0,10.0,0.0,29.94,,10.0,17.0,CLR,,,,,,,,,,,,,,,64.4,KUNV 231853Z 21010G17KT 10SM CLR 18/M02 A2994,,5.14444,18.000000000000004,0
UNV,2024-04-23 15:53:00,-77.85,40.85,378.0,68.0,30.2,24.32,190.0,9.0,0.0,29.89,,10.0,14.0,CLR,,,,,,,,,,,,,,,68.0,KUNV 231953Z 19009G14KT 150V220 10SM CLR 20/M01 A2989,,4.629996,20.0,0
UNV,2024-04-23 16:53:00,-77.85,40.85,378.0,66.2,28.4,24.04,240.0,11.0,0.0,29.88,,10.0,,CLR,,,,,,,,,,,,,,,66.2,KUNV 232053Z 24011KT 10SM CLR 19/M02 A2988,,5.6588840000000005,19.0,0
UNV,2024-04-23 17:53:00,-77.85,40.85,378.0,66.2,28.4,24.04,220.0,11.0,0.0,29.87,,10.0,15.0,CLR,,,,,,,,,,,,,,,66.2,KUNV 232153Z 22011G15KT 10SM CLR 19/M02 A2987,,5.6588840000000005,19.0,0
UNV,2024-04-23 18:53:00,-77.85,40.85,378.0,64.4,28.4,25.6,270.0,7.0,0.0,29.86,,10.0,,CLR,,,,,,,,,,,,,,,64.4,KUNV 232253Z 27007KT 10SM CLR 18/M02 A2986,,3.601108,18.000000000000004,0
UNV,2024-04-23 19:53:00,-77.85,40.85,378.0,62.6,26.6,25.32,270.0,5.0,0.0,29.86,,10.0,,CLR,,,,,,,,,,,,,,,62.6,KUNV 232353Z 27005KT 10SM CLR 17/M03 A2986,,2.57222,17.0,0
UNV,2024-04-23 20:53:00,-77.85,40.85,378.0,60.8,28.4,29.06,0.0,0.0,0.0,29.88,,10.0,,CLR,,,,,,,,,,,,,,,60.8,KUNV 240053Z 00000KT 10SM CLR 16/M02 A2988,,0.0,16.0,0
UNV,2024-04-23 21:53:00,-77.85,40.85,378.0,60.8,28.4,29.06,0.0,0.0,0.0,29.87,,10.0,,CLR,,,,,,,,,,,,,,,60.8,KUNV 240153Z 00000KT 10SM CLR 16/M02 A2987,,0.0,16.0,0
UNV,2024-04-23 22:15:00,-77.85,40.85,378.0,58.0,32.0,37.18,320.0,3.0,0.0,29.86,,10.0,,CLR,,,,,,,,,,,,,,,58.0,KUNV 240215Z AUTO 32003KT 10SM CLR 14/00 A2986 RMK AO2 T01440001,,1.543332,14.444444444444445,0
UNV,2024-04-23 22:35:00,-77.85,40.85,378.0,57.4,31.0,36.48,0.0,0.0,0.0,29.86,,7.0,,CLR,,,,,,,,,,,,,,,57.4,KUNV 240235Z AUTO 00000KT 7SM CLR 14/M01 A2986 RMK AO2 LTG DSNT W T01411006,,0.0,14.11111111111111,0
UNV,2024-04-23 22:55:00,-77.85,40.85,378.0,58.0,31.0,35.7,0.0,0.0,0.0,29.85,,10.0,,CLR,,,,,,,,,,,,,,,58.0,KUNV 240255Z AUTO 00000KT 10SM CLR 15/00 A2985 RMK AO2 T01451005,,0.0,14.444444444444445,0
UNV,2024-04-23 23:15:00,-77.85,40.85,378.0,56.0,33.6,42.61,0.0,0.0,0.0,29.83,,7.0,,CLR,,,,,,,,,,,,,,,56.0,KUNV 240315Z AUTO 00000KT 7SM CLR 13/01 A2983 RMK AO2 T01340009,,0.0,13.333333333333334,0
UNV,2024-04-23 23:35:00,-77.85,40.85,378.0,56.0,32.0,39.96,290.0,3.0,0.0,29.83,,7.0,,CLR,,,,,,,,,,,,,,,56.0,KUNV 240335Z AUTO 29003KT 7SM CLR 13/00 A2983 RMK AO2 T01340000,,1.543332,13.333333333333334,0
UNV,2024-04-23 23:55:00,-77.85,40.85,378.0,57.2,30.2,35.57,280.0,6.0,0.0,29.84,,10.0,,CLR,,,,,,,,,,,,,,,57.2,KUNV 240355Z AUTO 28006KT 10SM CLR 14/M01 A2984 RMK AO2 T01401010,,3.086664,14.000000000000002,0
UNV,2024-04-24 00:15:00,-77.85,40.85,378.0,57.6,30.6,35.64,290.0,5.0,0.0,29.84,,10.0,,CLR,,,,,,,,,,,,,,,57.6,KUNV 240415Z AUTO 29005KT 10SM CLR 14/M01 A2984 RMK AO2 T01421008,,2.57222,14.222222222222221,0
UNV,2024-04-24 00:35:00,-77.85,40.85,378.0,57.7,32.0,37.58,300.0,12.0,0.0,29.85,,10.0,22.0,CLR,,,,,,,,,,,,,,,57.7,KUNV 240435Z AUTO 30012G22KT 10SM CLR 14/00 A2985 RMK AO2 T01430000,,6.173328,14.277777777777779,0
UNV,2024-04-24 00:55:00,-77.85,40.85,378.0,56.3,34.5,43.69,270.0,10.0,0.0,29.86,,10.0,14.0,SCT,,,,9000.0,,,,,,,,,,,56.3,KUNV 240455Z AUTO 27010G14KT 10SM SCT090 14/01 A2986 RMK AO2 T01350014,,5.14444,13.499999999999998,4
UNV,2024-04-24 01:15:00,-77.85,40.85,378.0,55.6,36.3,48.14,250.0,9.0,0.0,29.87,,10.0,14.0,SCT,,,,8000.0,,,,,,,,,,,55.6,KUNV 240515Z AUTO 25009G14KT 10SM SCT080 13/02 A2987 RMK AO2 T01310024,,4.629996,13.11111111111111,4
UNV,2024-04-24 01:35:00,-77.85,40.85,378.0,55.4,37.2,50.24,260.0,11.0,0.0,29.86,,10.0,14.0,SCT,,,,8000.0,,,,,,,,,,,55.4,KUNV 240535Z AUTO 26011G14KT 10SM SCT080 13/03 A2986 RMK AO2 T01300029,,5.6588840000000005,13.0,4
UNV,2024-04-24 01:55:00,-77.85,40.85,378.0,54.7,37.4,51.94,240.0,8.0,0.0,29.85,,10.0,,SCT,SCT,,,7500.0,9000.0,,,,,,,,,,54.7,KUNV 240555Z AUTO 24008KT 10SM SCT075 SCT090 13/03 A2985 RMK AO2 T01260030 10167 20123,,4.115552,12.611111111111112,4
UNV,2024-04-24 02:15:00,-77.85,40.85,378.0,54.5,37.8,53.15,240.0,8.0,0.0,29.84,,10.0,,SCT,,,,7500.0,,,,,,,,,,,54.5,KUNV 240615Z AUTO 24008KT 10SM SCT075 13/03 A2984 RMK AO2 T01250032,,4.115552,12.5,4
UNV,2024-04-24 02:35:00,-77.85,40.85,378.0,53.8,38.3,55.61,240.0,6.0,0.0,29.83,,10.0,,CLR,,,,,,,,,,,,,,,53.8,KUNV 240635Z AUTO 24006KT 10SM CLR 12/04 A2983 RMK AO2 T01210035,,3.086664,12.111111111111109,0
UNV,2024-04-24 02:55:00,-77.85,40.85,378.0,53.6,38.3,56.02,240.0,6.0,0.0,29.83,,10.0,,SCT,,,,6500.0,,,,,,,,,,,53.6,KUNV 240655Z AUTO 24006KT 10SM SCT065 12/04 A2983 RMK AO2 T01200035,,3.086664,12.0,4
